Customer_ID,Name,Account_Number,Account_Type,Loan_Type,Loan_Amount,Outstanding_Amount,EMI_Amount,Due_Date,Payment_Status,Collection_Agent,Last_Payment_Date,Payment_Delay_Days,Region,Contact_Number,Email,Customer_Score,Risk_Level
CUST00532,Jennifer Wagner,9992E77C-233,Current,Car Loan,377144,121744.46,2099.04,2024-09-17,Partially Paid,Larry Smith,2023-11-11,43,South,+1-515-138-7876x75535,ronnie35@rosario.com,606,Medium
CUST00533,Tammy Martinez,7B9E606D-062,Current,Home Loan,447389,52460.09,989.81,2023-07-16,Paid,Robert Hines,2023-01-22,0,East,895-294-4046x693,nicholsonjennifer@miller-reyes.net,555,Medium
CUST00534,Jessica Blankenship,5865E9D7-BE7,Credit,Personal Loan,102492,40921.97,1636.88,2023-12-26,Paid,Michael Dean,2023-11-01,0,South,8906646337,joseph49@gmail.com,482,High
CUST00535,Gregory Burgess,62D3F18E-3A6,Credit,Home Loan,361035,243500.11,20291.68,2023-04-14,Missed,Paige Johnson,,74,West,001-045-260-2120x679,ubarnes@hotmail.com,473,High
CUST00536,Melissa Hughes,712B3785-8DB,Savings,Car Loan,171567,48334.77,1726.24,2023-04-21,Paid,Jack Hill,2023-03-30,0,North,440-381-4144x59852,jenniferalexander@gmail.com,619,Medium
CUST00537,Michael Myers,31F9A83B-8C4,Credit,Personal Loan,368429,32640.93,906.69,2023-02-01,Missed,Abigail Greer,,17,East,359-828-8860x5906,fedwards@juarez.com,579,Medium
CUST00538,Jeffrey Harris,DB0F3106-9C2,Savings,Personal Loan,386506,68934.38,2223.69,2024-03-18,Partially Paid,Ricky Baldwin,2023-11-25,89,South,7208093690,sflores@holmes.com,843,Low
CUST00539,Susan Mercado,6F5B4BE5-52E,Current,Car Loan,292212,172423.76,7496.69,2024-02-23,Paid,Richard Hunt,2023-08-26,0,South,(501)953-8000,nathan36@hotmail.com,648,Medium
CUST00540,William Walker,73385C24-9DA,Savings,Car Loan,30653,10810.22,225.21,2023-01-18,Paid,Terri Myers,2023-01-11,0,West,001-148-312-5060,rpeters@gordon.biz,841,Low
CUST00541,Samantha Harrison,7D419AE7-94E,Credit,Home Loan,319977,296992.74,10999.73,2023-01-31,Paid,William Mckay,2023-01-23,0,North,641.179.4920x1722,emily51@yahoo.com,422,High
CUST00542,Beth Todd,6EB9A306-CFE,Credit,Car Loan,121256,94862.27,3271.11,2024-08-31,Paid,Brandon Harrington,2023-09-17,0,West,+1-109-307-8570,andrew79@hotmail.com,341,High
CUST00543,Taylor Thompson,9E5373B9-656,Savings,Car Loan,487167,477281.66,11099.57,2024-03-17,Partially Paid,Michael Green,2023-10-20,59,West,158.221.8738x98401,kanderson@thomas.com,741,Low
CUST00544,Peter Sawyer,E6A8E2DC-B83,Savings,Home Loan,64081,31535.29,563.13,2024-08-23,Missed,Casey Wilson,,37,North,3448494481,peter04@smith.com,739,Low
CUST00545,Kim Gonzalez,0FBA0258-5DF,Current,Home Loan,347548,9709.8,323.66,2023-07-31,Missed,Kari Ruiz,,82,West,+1-006-570-2541x641,catherinesantos@yahoo.com,340,High
CUST00546,Kristine Hughes,DFB7E52B-C22,Savings,Personal Loan,181464,12631.91,1052.66,2023-11-17,Missed,Jeffrey Perkins,,49,East,+1-962-792-4076x7307,fdurham@buchanan.com,784,Low
CUST00547,Richard Olson,E6BA3650-94C,Savings,Home Loan,492256,333249.97,15869.05,2023-08-30,Missed,Victoria Christensen,,41,North,+1-989-171-4648x08615,brandon96@yahoo.com,515,Medium
CUST00548,Teresa Burke,CF17EDE7-668,Current,Home Loan,89624,34783.46,2675.65,2024-11-10,Paid,Brent Evans,2023-02-13,0,West,069-935-1619,hannahgray@yahoo.com,560,Medium
CUST00549,Sophia Pennington,DB561211-438,Savings,Home Loan,191948,64339.33,1109.3,2024-01-05,Paid,Monica Johnson,2023-10-27,0,North,788-151-0924,jweaver@hotmail.com,377,High
CUST00550,Vincent Reyes,5A0B90EF-D5E,Savings,Home Loan,140122,117124.56,2296.56,2023-05-31,Paid,Jamie Peterson,2023-01-14,0,East,+1-435-955-3083,william97@may.org,585,Medium
CUST00551,James Wallace,8354EE1F-5CD,Current,Car Loan,327186,98264.14,5171.8,2023-03-10,Partially Paid,Theresa Brown,2023-02-07,51,North,363-979-4074,crodriguez@yahoo.com,520,Medium
CUST00552,Michael Cortez,02C0E9B8-224,Savings,Home Loan,60954,14922.48,339.15,2024-12-10,Missed,Joseph Hamilton,,16,East,+1-214-499-8845x651,alejandro83@yahoo.com,443,High
CUST00553,Kathleen Jackson,7525AA0C-286,Credit,Car Loan,170600,7047.29,201.35,2024-09-05,Paid,Keith Baker,2024-07-12,0,North,6316585087,andrea89@carter.biz,371,High
CUST00554,Jennifer Green,F2174D23-D46,Credit,Home Loan,417945,163645.6,3481.82,2024-12-15,Paid,Cody Butler,2024-07-05,0,South,811.770.2007,richardperez@neal.com,495,High
CUST00555,Peter Nash,BC902DC5-A8A,Current,Home Loan,340585,322617.33,26884.78,2024-08-04,Missed,Bridget Hawkins,,18,North,1835093134,lindsay27@yahoo.com,647,Medium
CUST00556,Jasmine Scott,DA32E0BF-DE9,Credit,Car Loan,22448,11132.12,371.07,2023-02-12,Partially Paid,Brandon Pierce,2023-01-26,26,North,(119)482-3071,feliciasanchez@gmail.com,736,Low
CUST00557,Rachel Chavez,77363FA0-FD0,Savings,Personal Loan,325691,77655.64,1894.04,2024-07-03,Paid,William Butler,2024-03-27,0,West,172.054.5726x68046,torresthomas@yahoo.com,371,High
CUST00558,James Haley,9C498F16-543,Savings,Home Loan,326541,205381.58,12081.27,2024-03-05,Missed,Steven King,,34,East,276.665.3714x86411,morrowcharles@gmail.com,352,High
CUST00559,Karen Reeves,AF0690FD-F41,Credit,Personal Loan,94471,19441.11,747.74,2024-09-10,Paid,Melissa Daniel,2023-04-18,0,East,330-848-8475x42692,greerlaura@gmail.com,774,Low
CUST00560,Sonia Sanchez,9F49A27B-251,Credit,Car Loan,63494,50937.5,2315.34,2023-07-25,Paid,Michael Martinez,2023-06-22,0,South,766-841-9272x13224,ericagutierrez@gmail.com,764,Low
CUST00561,Barry Diaz,B04B71C8-3A9,Savings,Personal Loan,434161,158184.22,3438.79,2023-09-17,Missed,Traci Parsons,,49,South,299.771.8092x7328,johnjimenez@gmail.com,798,Low
CUST00562,Andrew Stevens,EC9CEEA6-E4F,Savings,Home Loan,26241,909.43,45.47,2023-03-05,Paid,Tommy Anderson,2023-01-29,0,South,001-107-573-8850x76172,palmershelley@schmitt.com,375,High
CUST00563,Mark Hull,6E92EFA0-D98,Credit,Car Loan,6594,3396.98,199.82,2023-04-12,Missed,Sarah Ward,,57,West,001-541-799-3171x5916,clarkmichael@hotmail.com,358,High
CUST00564,Jack Brown,0BA1AB54-CA6,Credit,Car Loan,259666,90439.45,3617.58,2023-06-01,Paid,Aaron Gutierrez,2023-04-19,0,North,084.299.9379,zbryant@hernandez.com,622,Medium
CUST00565,Kari Hale,505EA308-F98,Current,Car Loan,23934,4105.48,205.27,2024-05-04,Partially Paid,Brian Bowers,2024-02-28,75,North,735.923.6577x947,kimberly84@sullivan-martin.net,759,Low
CUST00566,Joel Garza,682B29A5-9D4,Credit,Home Loan,291395,184309.62,5945.47,2023-02-12,Missed,Jennifer Taylor,,3,South,8682515130,glenn50@hotmail.com,464,High
CUST00567,Catherine Schmidt,AC687876-A8E,Current,Home Loan,171142,75103.52,1706.9,2023-01-26,Missed,Alison Burton,,18,West,+1-408-236-1313x2639,melissa04@collins-tate.com,426,High
CUST00568,Michael Torres,9474FE39-1A6,Current,Personal Loan,199966,6401.63,125.52,2024-10-21,Paid,Joanne Buckley,2023-04-11,0,East,001-564-948-3615,ywade@gmail.com,731,Low
CUST00569,Stephanie Henry,213C0AF0-F7E,Savings,Home Loan,72758,31611.29,702.47,2024-06-06,Paid,Darlene Graham,2023-03-22,0,East,001-106-866-1106x1056,danieljacobs@morgan.info,308,High
CUST00570,Michelle Olson,D7D84EA5-186,Credit,Car Loan,151789,105640.25,2296.53,2023-10-12,Paid,Jessica Newman,2023-06-02,0,West,001-332-553-9943x777,thomaskelly@hodges.org,622,Medium
CUST00571,Christopher Perry,638E4FBB-71A,Credit,Personal Loan,230296,51518.47,972.05,2023-02-20,Partially Paid,Bradley Butler,2023-01-07,69,East,9822412815,carrdiane@oconnell-mann.net,770,Low
CUST00572,Robert Davis,8A6EB8DE-0D7,Savings,Car Loan,388636,25400.26,769.7,2023-11-06,Partially Paid,Crystal Cummings,2023-03-29,3,East,(429)611-0946x492,jeffreygonzalez@stark-harvey.com,491,High
CUST00573,Sandra Johnson,A9395F10-25E,Current,Home Loan,426024,229998.21,5609.71,2023-11-06,Paid,Amanda Randall,2023-02-23,0,North,288.878.1686,stanley96@fox.biz,438,High
CUST00574,Amanda Lynn,159AFC03-B16,Savings,Car Loan,110525,32826.02,965.47,2024-04-19,Partially Paid,Allison Sullivan,2023-02-16,71,North,(730)129-0651x9528,aarongrimes@harris-thompson.com,418,High
CUST00575,Corey Martin,06E8E126-E5D,Savings,Home Loan,491933,306863.82,8293.62,2024-01-20,Partially Paid,Reginald Kim,2023-07-10,50,South,(947)601-7736x83082,kathleen23@carroll.com,575,Medium
CUST00576,Harold Russell,45FAC23E-CCF,Current,Car Loan,47969,12275.41,231.61,2024-04-07,Partially Paid,Joseph Jordan,2023-10-09,88,North,816.388.4073,christianchan@hotmail.com,630,Medium
CUST00577,Duane Gibson,A0616BFA-12E,Savings,Home Loan,249848,26304.5,548.01,2023-04-15,Partially Paid,Amanda Myers,2023-02-07,90,South,+1-384-407-2630x08089,michelle34@hotmail.com,490,High
CUST00578,Madison Frank,493A08F3-1D0,Credit,Home Loan,395885,254449.22,7269.98,2024-08-17,Partially Paid,Dawn Parker,2023-12-04,89,North,(906)544-5667x7043,alejandrawhite@brown.com,850,Low
CUST00579,Michael Preston,9390208C-CF9,Savings,Home Loan,145661,39392.06,2073.27,2023-06-16,Paid,Sheila Fuller,2023-05-29,0,North,4664886006,fwolfe@cuevas.com,682,Medium
CUST00580,Emma Hendricks,A1C6A46B-B37,Savings,Home Loan,380594,299683.62,6969.39,2023-03-15,Partially Paid,Julie Oliver,2023-01-23,40,East,(889)378-4160x749,lmiller@russo.org,746,Low
CUST00581,Jack Daniels,F6D102D2-D09,Credit,Personal Loan,314945,13162.41,365.62,2024-02-27,Paid,Tamara Barrett,2023-01-22,0,West,0241332937,welchjuan@levine.net,670,Medium
CUST00582,Veronica Simpson,20173E18-737,Credit,Home Loan,416013,90989.14,6499.22,2023-03-19,Partially Paid,Shari Johnson,2023-03-08,64,West,+1-492-705-7918x902,sarah26@hotmail.com,834,Low
CUST00583,Megan Gray,CEFE038A-7BD,Current,Personal Loan,253151,162540.77,3187.07,2024-03-28,Paid,Laura Jones,2023-08-16,0,West,801.308.7676,sarathompson@reyes.info,836,Low
CUST00584,Amanda Martinez,3A413696-F9F,Current,Home Loan,252304,217376.8,5720.44,2024-12-27,Paid,Cody Hernandez,2024-03-02,0,South,163.459.4921x847,taylorholder@yahoo.com,741,Low
CUST00585,Jasmine Shelton,BFA6822A-1B1,Savings,Personal Loan,164394,109284.33,2101.62,2023-04-08,Missed,Bonnie Gallagher,,18,West,992-260-3098,yhayes@clark-moore.net,407,High
CUST00586,John Lewis,4A13AD4D-AE1,Current,Personal Loan,28175,5185.53,157.14,2024-10-05,Partially Paid,Emily Morris,2024-08-01,32,South,001-043-053-9523x050,garnermichael@williams.com,331,High
CUST00587,Stephen Morrison,14ACC28B-79A,Savings,Home Loan,445126,267394.36,11625.84,2024-12-24,Missed,Joan Little,,15,North,795-495-2877,uchurch@huff-davis.org,519,Medium
CUST00588,Andrew Mcdaniel,3E4F2C2D-6F2,Current,Car Loan,136689,64594.95,4306.33,2023-01-06,Missed,Sheila Evans,,10,West,846.520.2024x06119,ricardobuckley@gmail.com,406,High
CUST00589,Nancy Rubio,3DCAD569-DFE,Current,Personal Loan,24431,7205.0,327.5,2024-10-08,Paid,Julie Fernandez,2024-04-11,0,South,216-689-1358,nhall@cooper-beck.org,715,Low
CUST00590,Michael Robinson,16439FF4-406,Current,Car Loan,88277,10616.11,225.87,2024-07-22,Missed,Rodney Hansen,,14,North,(961)778-9249x3842,amy42@guzman.info,696,Medium
CUST00591,Veronica Obrien,5AA291BE-FB4,Current,Personal Loan,170585,39531.25,1129.46,2023-08-18,Partially Paid,Lance Farmer,2023-05-11,36,North,(077)903-8698,davidyates@reyes.org,555,Medium
CUST00592,Steven Walker,F4B1343D-2F9,Savings,Personal Loan,65740,54907.67,1220.17,2024-07-28,Partially Paid,Sarah Brown,2023-10-06,21,North,131.907.6701x0662,sanchezsummer@cisneros-ortiz.info,335,High
CUST00593,Cynthia Wilson,4EED70B9-C15,Savings,Car Loan,480959,18851.92,1256.79,2024-09-14,Missed,Sara Garcia,,71,West,(847)893-5590x5433,gilberterickson@brown.org,388,High
CUST00594,Michele Higgins,6F4088FB-C4F,Credit,Personal Loan,115402,12209.5,297.79,2024-07-05,Paid,Cody Myers,2024-04-01,0,East,(273)502-1024x71555,tayloralicia@terry-davis.com,572,Medium
CUST00595,Cheryl Fisher,DDA8527F-6F6,Savings,Car Loan,115674,53519.02,2058.42,2023-08-14,Partially Paid,Kylie Campos,2023-03-17,47,West,(089)343-8616,williejohnson@hotmail.com,561,Medium
CUST00596,Michael Gardner,211CF924-3B7,Credit,Home Loan,118267,1031.91,22.43,2023-09-08,Missed,Joseph Davis,,5,South,8875461913,patricia63@hotmail.com,617,Medium
CUST00597,Benjamin Ferrell,1E291D3A-EA9,Current,Personal Loan,232324,167514.58,3160.65,2024-11-29,Missed,Maurice Morgan,,66,North,(607)872-4948,djones@gmail.com,329,High
CUST00598,Paige Charles,3EFD25FB-90D,Savings,Car Loan,243626,1974.33,40.29,2023-07-04,Partially Paid,James Cooper,2023-02-09,40,East,314-778-5268x170,veronicahamilton@gmail.com,634,Medium
CUST00599,Donna Phillips,0AE48BCA-AFC,Current,Car Loan,468583,309440.26,6067.46,2023-08-08,Paid,Jason Burgess,2023-01-12,0,South,491.666.5640x439,jasmineparker@taylor.net,631,Medium
CUST00600,Steven Wilson,47B31C86-B1E,Savings,Personal Loan,428591,297625.94,5131.48,2024-12-01,Paid,Natasha Hayes,2024-08-10,0,South,085-070-1701,vcunningham@gmail.com,738,Low
CUST00601,Kelsey Thomas,5B7C7F06-14A,Savings,Car Loan,368399,22294.24,1393.39,2023-09-08,Missed,William Reeves,,25,South,8726323723,brenda37@miller.com,719,Low
CUST00602,Robert Foster,205F4244-6F0,Savings,Personal Loan,381158,162519.45,4924.83,2023-06-07,Missed,Brandon Bruce,,89,East,(221)422-1527,johnnymunoz@yahoo.com,832,Low
CUST00603,Patrick Mendoza,A1F9AED4-6E7,Savings,Personal Loan,165007,4693.51,97.78,2023-04-06,Paid,Kenneth Rowland,2023-01-16,0,East,869-852-0587,yatesashley@smith-green.com,508,Medium
CUST00604,Jennifer Soto,FB307C89-3D8,Credit,Car Loan,139470,100933.71,7209.55,2024-05-30,Missed,Jonathan Bell,,64,North,151.119.8839,jonathanblack@yahoo.com,838,Low
CUST00605,Dorothy Robinson,CDEF0087-552,Current,Car Loan,264735,239954.91,7271.36,2024-08-31,Partially Paid,Michelle Hodge,2023-11-14,53,South,(764)460-1140,fandrade@hotmail.com,599,Medium
CUST00606,Laurie Cantu,96F2905B-646,Credit,Personal Loan,75094,19598.59,816.61,2024-01-05,Missed,Brandi Thomas,,82,East,233-921-3595x35879,egiles@thomas.com,495,High
CUST00607,Cory Andersen,33CB83BD-1DF,Credit,Home Loan,108076,1342.46,78.97,2024-03-28,Missed,Sharon Wright,,27,South,(814)073-4370,sknight@davidson-lawson.biz,667,Medium
CUST00608,Debra Scott,B496F1DE-9D8,Current,Car Loan,240239,51300.89,932.74,2023-08-19,Partially Paid,Larry Kelley,2023-05-31,28,South,5434825079,sharon63@hooper.com,584,Medium
CUST00609,Courtney Miller,D49239CF-81E,Current,Car Loan,282013,187181.82,6932.66,2024-10-15,Partially Paid,Ashley Gomez,2023-11-20,32,West,755-809-0683,lisagates@west.net,535,Medium
CUST00610,Cynthia Chapman,F3B33A70-D31,Savings,Home Loan,173862,59223.45,2115.12,2023-11-27,Paid,Tammy Walton,2023-03-03,0,West,2238649200,frank87@short-cummings.info,812,Low
CUST00611,John Sanchez,70B5945B-1BA,Credit,Personal Loan,104040,92025.75,5413.28,2023-06-25,Paid,Sydney Martinez,2023-05-31,0,North,+1-343-389-9372x94042,hilltammy@crawford.com,563,Medium
CUST00612,Peter Brown,6449AC31-85E,Credit,Car Loan,256364,39467.14,805.45,2023-11-15,Missed,Maria Hughes,,50,South,(141)512-8063x6445,patelclinton@hotmail.com,552,Medium
CUST00613,David Scott,1C07C713-45F,Savings,Personal Loan,187218,57110.69,3569.42,2023-08-18,Missed,Angela May,,35,North,001-417-574-2269x611,monica81@yahoo.com,557,Medium
CUST00614,Patrick Smith,64303B53-48F,Credit,Personal Loan,348672,192587.73,4186.69,2024-03-03,Partially Paid,Derrick Ortega,2023-04-07,3,West,+1-288-319-9878,rfrazier@gmail.com,408,High
CUST00615,Caleb Webb,829A0794-CE8,Savings,Home Loan,354382,172017.5,5931.64,2024-01-17,Partially Paid,Cynthia Mathews,2023-03-25,7,West,266.562.7835x5803,patrick29@hotmail.com,733,Low
CUST00616,Madison Davis,83E37821-712,Current,Car Loan,302365,87703.35,1566.13,2023-11-21,Partially Paid,Renee Nixon,2023-03-17,7,East,(555)891-6950x069,cynthiapatel@hotmail.com,495,High
CUST00617,Juan Becker,93D6AF51-3D8,Current,Car Loan,55211,22089.27,1162.59,2024-02-11,Partially Paid,Sarah Williams,2023-02-21,57,North,221-646-3127,autumn19@fowler.org,381,High
CUST00618,Peter Barron,32802BA6-18F,Savings,Home Loan,116612,79530.14,2149.46,2024-05-24,Missed,Samuel Evans,,26,South,+1-496-316-6807x268,wmunoz@hotmail.com,408,High
CUST00619,Kayla Davis,B9370BFB-164,Credit,Home Loan,37443,12033.43,334.26,2023-07-02,Missed,Amanda Johnson,,5,South,+1-875-935-2381x97901,comptonelizabeth@green.com,753,Low
CUST00620,Brandon Aguilar,2A99A1BF-022,Current,Home Loan,271928,100849.03,2401.17,2024-04-04,Missed,Anthony Johnson,,6,North,0596961060,joseph17@hotmail.com,784,Low
CUST00621,Michael Lam,0062288E-A72,Current,Home Loan,227774,123368.96,4569.22,2023-05-21,Paid,Claudia Moody,2023-01-06,0,North,2181741765,ibarrett@farmer-hess.biz,450,High
CUST00622,Jennifer Townsend,CC87652B-15D,Current,Home Loan,323800,275777.07,4674.19,2024-12-17,Partially Paid,Alison Reynolds,2024-08-16,24,East,+1-423-906-1948x605,jenniferbest@yahoo.com,451,High
CUST00623,Kayla Walter,2ED53A0C-9E3,Savings,Car Loan,334615,326026.47,9589.01,2023-04-01,Partially Paid,James Ford,2023-02-10,32,North,964-162-4127,yraymond@yahoo.com,392,High
CUST00624,Philip Fowler,0EBE0243-0CA,Savings,Car Loan,205359,52435.7,1310.89,2024-03-16,Paid,Ryan Robinson,2023-06-12,0,East,003.272.5613x5452,johngarcia@spencer.com,587,Medium
CUST00625,Ashley Moran,6C28C966-BBF,Credit,Home Loan,259879,99409.71,2028.77,2024-03-12,Missed,Jordan Hart,,68,West,001-570-620-9732,melinda04@perry.net,591,Medium
CUST00626,Donald Mahoney,B291808E-577,Current,Home Loan,118250,59719.41,2714.52,2024-10-16,Paid,Gerald Barnett,2023-12-19,0,West,139-642-1826x18508,harrisonjennifer@alexander-hernandez.net,375,High
CUST00627,Gregory Macias,663E05B5-271,Current,Personal Loan,119150,51982.55,1181.42,2024-09-10,Paid,Jennifer Smith,2024-05-22,0,North,511.466.6639,mherrera@taylor.org,708,Low
CUST00628,Sandra Baldwin,5AB5DA83-2D5,Savings,Car Loan,428092,244114.61,11624.51,2024-05-19,Missed,Timothy Wright,,25,North,+1-584-342-7019x616,amy45@garcia-stephens.info,760,Low
CUST00629,Nichole Hernandez,AD28C40D-A3B,Credit,Car Loan,277247,32226.14,537.1,2023-07-17,Paid,Lawrence Carter,2023-03-17,0,East,353.387.8505x60862,lesliebeck@hotmail.com,622,Medium
CUST00630,Wanda Williams,801A2FA9-CA8,Credit,Home Loan,108994,60521.85,3560.11,2023-05-10,Paid,Shane Carlson,2023-02-05,0,East,(730)039-9402,robinsonelizabeth@martinez.com,793,Low
CUST00631,Christopher Tate,B973CBDB-344,Credit,Home Loan,462501,23753.0,659.81,2024-10-13,Missed,William Clay,,70,South,569-109-9141,billy61@yahoo.com,754,Low
CUST00632,Tracy Jones,9EEC59B5-EF9,Savings,Car Loan,298831,51762.55,1056.38,2023-06-23,Missed,Jason Mueller,,80,North,(233)093-0954x1100,billy59@armstrong-mora.com,321,High
CUST00633,Linda Garcia,93A9447A-DD2,Current,Personal Loan,490686,222832.4,14855.49,2023-05-11,Paid,Crystal Deleon,2023-04-10,0,East,(087)097-2811x83030,xwhite@anderson.biz,500,High
CUST00634,Andrew Lane,CFE0A378-723,Credit,Car Loan,270054,1689.73,31.29,2024-12-16,Partially Paid,Emily Martinez,2023-10-24,82,South,001-171-954-9986x88367,bwilliams@gmail.com,312,High
CUST00635,Erin Brewer,5B2BD465-12E,Credit,Personal Loan,488501,28993.79,1525.99,2024-03-30,Missed,Troy White,,43,North,816-861-3801x58657,cmills@burgess-vaughn.net,775,Low
CUST00636,Louis Murphy,08B2E406-34F,Current,Personal Loan,49744,27612.64,476.08,2024-06-11,Paid,Dale Porter,2023-10-17,0,North,297.316.5531x9488,dawn47@baker.biz,519,Medium
CUST00637,Victor Scott,B577941C-A31,Savings,Home Loan,325380,245574.0,11694.0,2024-10-03,Missed,Richard White,,77,West,205.850.3442x5991,jamesevans@jones-williams.net,426,High
CUST00638,Christopher Hammond,661953D9-116,Savings,Home Loan,249062,87020.53,2175.51,2023-10-31,Missed,Heather Brown,,7,West,1540679105,aguilarjohn@yahoo.com,829,Low
CUST00639,Jasmine Byrd,348F89EC-1C5,Current,Personal Loan,44785,22923.69,849.03,2024-11-24,Missed,Ashley Thompson,,79,East,659-812-2754x419,melissa03@patel.com,536,Medium
CUST00640,Clinton Daniels,3EBA333A-D76,Credit,Car Loan,249256,183220.19,6785.93,2023-08-09,Missed,Marcus Reynolds,,34,North,358.291.1447x0403,uwilliams@gmail.com,545,Medium
CUST00641,Anthony Hayes,B49E857C-C69,Current,Personal Loan,42383,20811.89,612.11,2023-10-01,Partially Paid,Alexis Henderson,2023-01-18,17,South,(492)344-3527,shortricky@carrillo-todd.com,673,Medium
CUST00642,Steven Stuart,2CC40827-C19,Credit,Car Loan,493671,289873.76,12078.07,2023-08-01,Partially Paid,Lauren Sullivan,2023-03-19,4,South,001-067-458-5104x46925,oknapp@hotmail.com,486,High
CUST00643,Theresa Carter,801E106F-143,Current,Home Loan,345759,274857.9,6703.85,2024-01-15,Partially Paid,Kristie Walker,2023-08-23,64,North,390-492-1405x85468,jreese@perry.net,625,Medium
CUST00644,Jennifer Burch,54CC935C-823,Current,Home Loan,431349,345942.04,6289.86,2023-10-13,Paid,Jessica George,2023-03-13,0,East,(068)971-7949x39942,pamela90@hotmail.com,563,Medium
CUST00645,Alexander Dawson,7F1AE65B-3AD,Credit,Home Loan,362137,108717.82,8362.91,2024-10-10,Missed,Michael Robinson,,23,South,197-532-5983,michaelwallace@yahoo.com,704,Low
CUST00646,Andrea Kelly,71224B4C-F1A,Credit,Personal Loan,131030,34301.53,581.38,2023-09-08,Missed,Calvin Foster,,43,North,(025)348-3453x58472,joeschultz@hotmail.com,522,Medium
CUST00647,Madison Gill,29E5360F-85D,Current,Home Loan,286430,273796.23,6222.64,2023-03-08,Partially Paid,Willie Brown,2023-01-09,46,West,(151)010-8267x929,frederickbuck@evans.info,597,Medium
CUST00648,Timothy Escobar,20966260-D6D,Current,Home Loan,335769,257727.71,17181.85,2023-05-16,Partially Paid,Thomas Gallagher,2023-03-01,37,North,328-947-2539,travismichael@yahoo.com,619,Medium
CUST00649,Rachael Macdonald,E06AD098-F6E,Savings,Car Loan,226507,126199.3,7011.07,2023-07-31,Paid,Laura Morgan,2023-01-06,0,West,(119)489-4524,ublankenship@gmail.com,392,High
CUST00650,John Martinez,97BCE9EC-584,Savings,Car Loan,210317,163771.4,5282.95,2024-07-22,Missed,Kristen Rubio,,28,North,675-139-1170x80159,vlewis@dunn.com,518,Medium
CUST00651,Steven Scott,E107FD00-4F9,Credit,Personal Loan,376732,175566.57,2975.7,2023-03-30,Partially Paid,Michelle Estrada,2023-01-16,77,West,161-964-0494x4729,bensonnoah@morrison-williams.com,463,High
CUST00652,Johnny Stewart,341EBF2E-A2A,Credit,Car Loan,371685,15998.34,355.52,2023-02-11,Partially Paid,Thomas Porter,2023-01-21,38,South,001-034-427-0075,austin86@garcia.com,597,Medium
CUST00653,Duane Jones,637A6D5D-81D,Current,Home Loan,259979,104446.25,5497.17,2024-07-06,Missed,Karen Lewis,,70,North,(645)730-1370x769,xgriffith@stevens-rivera.biz,696,Medium
CUST00654,David Harris,396B4DE9-CA4,Credit,Home Loan,482501,13713.54,279.87,2023-06-18,Partially Paid,Carl Brewer,2023-03-22,16,East,+1-722-704-5405x27750,lynchchristopher@dixon.org,371,High
CUST00655,Mike Powell,78FB2979-08A,Savings,Personal Loan,444816,32932.11,748.46,2023-06-02,Partially Paid,Danielle White,2023-01-17,59,West,(146)497-3092x121,christopher27@johnson.com,495,High
CUST00656,Dale Beasley,39AD70B9-03E,Current,Car Loan,282202,14989.26,1249.11,2024-09-25,Missed,Darrell Austin,,3,East,355.841.5863x02983,leejames@yahoo.com,382,High
CUST00657,Lisa Perez,AA56339A-932,Credit,Personal Loan,109909,30379.91,1598.94,2024-09-01,Partially Paid,Lori Perez,2024-06-25,58,East,704.175.5410,marysimon@gmail.com,555,Medium
CUST00658,Sabrina Baker,35A31297-325,Current,Personal Loan,370669,90445.37,2153.46,2024-07-18,Partially Paid,Valerie Wallace,2023-12-21,38,West,+1-042-896-1591x937,watkinsrachael@allen.com,652,Medium
CUST00659,Tracy Smith,A0397C72-DB5,Current,Home Loan,455034,7574.4,280.53,2023-03-14,Partially Paid,Michael Nolan,2023-01-22,77,North,726-160-8320x033,antoniobrady@yahoo.com,327,High
CUST00660,Justin Williams,52F620BE-940,Current,Car Loan,310222,52087.45,1302.19,2023-09-27,Partially Paid,Sean Reyes,2023-06-05,49,South,253-299-2707,adrian03@smith.org,807,Low
CUST00661,Martha Day,EC1B62D4-2A5,Savings,Home Loan,453312,85764.38,1864.44,2023-12-22,Paid,Diane Brown,2023-06-17,0,West,630.100.7915x9519,wayne21@hotmail.com,369,High
CUST00662,Elizabeth Morrison,9001A1B3-B8A,Credit,Home Loan,213298,126886.24,2950.84,2024-02-08,Paid,Sarah Hill,2023-09-30,0,East,121.402.3793,yhicks@hernandez.com,412,High
CUST00663,Eric Murphy,A92EF450-E3C,Credit,Home Loan,361492,309748.98,6453.1,2024-11-24,Missed,Misty Mendoza,,24,East,(856)146-0982,keith18@schultz.com,786,Low
CUST00664,Samantha Bell,EDB92D23-7D4,Savings,Personal Loan,142205,101677.74,3389.26,2023-06-16,Missed,Derrick Smith,,5,West,611.923.5155x442,jonesdavid@lamb.biz,396,High
CUST00665,Grant Evans,24D62448-C59,Credit,Personal Loan,211396,143447.01,4946.45,2023-01-30,Partially Paid,Brandi Hinton,2023-01-14,68,South,6415930327,kevin57@moore.com,600,Medium
CUST00666,Anne Massey,5506304C-4C3,Credit,Home Loan,117768,107614.91,2690.37,2024-07-12,Missed,Michael Brown,,54,North,(901)949-6689x288,rodney68@roberts.com,832,Low
